Sequence_ID,Direction,Sender,Recipient,Packet_Type,Transmission_Timestamp
13497,UPLINK,1,0,CNTRL-RTS,0.012818277512561338
13498,DOWNLINK,0,"1,",CNTRL-CTS,0.01281914594060648
13499,UPLINK,1,0,DATA-ULDATA,0.01281914594060648
13500,DOWNLINK,0,"1,",CNTRL-ACK,0.012820877532236158
13522,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.012840250454967657
13523,UPLINK,2,0,CNTRL-RTS,0.01284029303879749
13524,DOWNLINK,0,"2,",CNTRL-CTS,0.01284117297509773
13525,UPLINK,2,0,DATA-ULDATA,0.01284117297509773
13526,DOWNLINK,0,"2,",CNTRL-ACK,0.012842904566727407
13564,DOWNLINK,0,"4,",CNTRL-CTA,0.012877037811540048
13565,UPLINK,4,0,CNTRL-RTS,0.012877070247640447
13566,DOWNLINK,0,"4,",CNTRL-CTS,0.012877960331670121
13567,UPLINK,4,0,DATA-ULDATA,0.012877960331670121
13568,DOWNLINK,0,"4,",CNTRL-ACK,0.012879691923299798
13570,DOWNLINK,0,"1,",CNTRL-CTA,0.01288061444342987
13571,UPLINK,1,0,CNTRL-RTS,0.0128806685355148
13572,DOWNLINK,0,"1,",CNTRL-CTS,0.012881536963559943
13573,UPLINK,1,0,DATA-ULDATA,0.012881536963559943
13574,DOWNLINK,0,"1,",CNTRL-ACK,0.01288326855518962
13612,DOWNLINK,0,"12,21,",CNTRL-CTA,0.01291740180000226
13613,UPLINK,12,0,CNTRL-RTS,0.012917432744762944
13614,DOWNLINK,0,"12,",CNTRL-CTS,0.012918324320132334
13615,UPLINK,12,0,DATA-ULDATA,0.012918324320132334
13616,DOWNLINK,0,"12,",CNTRL-ACK,0.012920055911762011
13623,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.01292559103254244
13624,UPLINK,8,0,CNTRL-RTS,0.01292564434899655
13625,DOWNLINK,0,"8,",CNTRL-CTS,0.012926513552672513
13626,UPLINK,8,0,DATA-ULDATA,0.012926513552672513
13627,DOWNLINK,0,"8,",CNTRL-ACK,0.01292824514430219
13629,DOWNLINK,0,"5,27,",CNTRL-CTA,0.012929167664432261
13630,UPLINK,27,0,CNTRL-RTS,0.012929199812928584
13631,DOWNLINK,0,"27,",CNTRL-CTS,0.012930090184562334
13632,UPLINK,27,0,DATA-ULDATA,0.012930090184562334
13633,DOWNLINK,0,"27,",CNTRL-ACK,0.012931821776192011
13670,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.012965032500874581
13671,UPLINK,17,0,CNTRL-RTS,0.0129650803903303
13672,DOWNLINK,0,"17,",CNTRL-CTS,0.012965955021004654
13673,UPLINK,17,0,DATA-ULDATA,0.012965955021004654
13674,DOWNLINK,0,"17,",CNTRL-ACK,0.012967686612634331
13681,DOWNLINK,0,"4,",CNTRL-CTA,0.01297322173341476
13682,UPLINK,4,0,CNTRL-RTS,0.012973254169515159
13683,DOWNLINK,0,"4,",CNTRL-CTS,0.012974144253544833
13684,UPLINK,4,0,DATA-ULDATA,0.012974144253544833
13685,DOWNLINK,0,"4,",CNTRL-ACK,0.01297587584517451
13709,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.012997093808166152
13710,UPLINK,2,0,CNTRL-RTS,0.012997136391995985
13711,DOWNLINK,0,"2,",CNTRL-CTS,0.012998016328296225
13712,UPLINK,2,0,DATA-ULDATA,0.012998016328296225
13713,DOWNLINK,0,"2,",CNTRL-ACK,0.012999747919925902
13755,DOWNLINK,0,"23,",CNTRL-CTA,0.013037571245258828
13756,UPLINK,23,0,CNTRL-RTS,0.013037625909422184
13757,DOWNLINK,0,"23,",CNTRL-CTS,0.013038493765388902
13758,UPLINK,23,0,DATA-ULDATA,0.013038493765388902
13759,DOWNLINK,0,"23,",CNTRL-ACK,0.013040225357018579
13779,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.013057753239489935
13780,UPLINK,2,0,CNTRL-RTS,0.013057795823319769
13781,DOWNLINK,0,"2,",CNTRL-CTS,0.013058675759620008
13782,UPLINK,2,0,DATA-ULDATA,0.013058675759620008
13783,DOWNLINK,0,"2,",CNTRL-ACK,0.013060407351249685
13796,DOWNLINK,0,"19,",CNTRL-CTA,0.013071477592810542
13797,UPLINK,19,0,CNTRL-RTS,0.013071517062429622
13798,DOWNLINK,0,"19,",CNTRL-CTS,0.013072400112940615
13799,UPLINK,19,0,DATA-ULDATA,0.013072400112940615
13800,DOWNLINK,0,"19,",CNTRL-ACK,0.013074131704570292
13810,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.013082434385740934
13811,UPLINK,8,0,CNTRL-RTS,0.013082487702195045
13812,DOWNLINK,0,"8,",CNTRL-CTS,0.013083356905871008
13813,UPLINK,8,0,DATA-ULDATA,0.013083356905871008
13814,DOWNLINK,0,"8,",CNTRL-ACK,0.013085088497500685
13969,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.013227156597531677
13970,UPLINK,11,0,CNTRL-RTS,0.013227209757794152
13971,DOWNLINK,0,"11,",CNTRL-CTS,0.01322807911766175
13972,UPLINK,11,0,DATA-ULDATA,0.01322807911766175
13973,DOWNLINK,0,"11,",CNTRL-ACK,0.013229810709291428
14004,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.013257486313193569
14005,UPLINK,8,0,CNTRL-RTS,0.01325753962964768
14006,DOWNLINK,0,"8,",CNTRL-CTS,0.013258408833323642
14007,UPLINK,8,0,DATA-ULDATA,0.013258408833323642
14008,DOWNLINK,0,"8,",CNTRL-ACK,0.01326014042495332
14050,DOWNLINK,0,"7,",CNTRL-CTA,0.013297963750286246
14051,UPLINK,7,0,CNTRL-RTS,0.013298016184225018
14052,DOWNLINK,0,"7,",CNTRL-CTS,0.013298886270416319
14053,UPLINK,7,0,DATA-ULDATA,0.013298886270416319
14054,DOWNLINK,0,"7,",CNTRL-ACK,0.013300617862045996
14097,DOWNLINK,0,"20,",CNTRL-CTA,0.013339363707508994
14098,UPLINK,20,0,CNTRL-RTS,0.013339401744703125
14099,DOWNLINK,0,"20,",CNTRL-CTS,0.013340286227639067
14100,UPLINK,20,0,DATA-ULDATA,0.013340286227639067
14101,DOWNLINK,0,"20,",CNTRL-ACK,0.013342017819268744
14235,DOWNLINK,0,"5,27,",CNTRL-CTA,0.013464712996568238
14236,UPLINK,27,0,CNTRL-RTS,0.013464745145064561
14237,DOWNLINK,0,"27,",CNTRL-CTS,0.013465635516698311
14238,UPLINK,27,0,DATA-ULDATA,0.013465635516698311
14239,DOWNLINK,0,"27,",CNTRL-ACK,0.013467367108327988
14256,DOWNLINK,0,"23,",CNTRL-CTA,0.01348212743040913
14257,UPLINK,23,0,CNTRL-RTS,0.013482182094572486
14258,DOWNLINK,0,"23,",CNTRL-CTS,0.013483049950539203
14259,UPLINK,23,0,DATA-ULDATA,0.013483049950539203
14260,DOWNLINK,0,"23,",CNTRL-ACK,0.01348478154216888
14293,DOWNLINK,0,"19,",CNTRL-CTA,0.013514302186331165
14294,UPLINK,19,0,CNTRL-RTS,0.013514341655950245
14295,DOWNLINK,0,"19,",CNTRL-CTS,0.013515224706461238
14296,UPLINK,19,0,DATA-ULDATA,0.013515224706461238
14297,DOWNLINK,0,"19,",CNTRL-ACK,0.013516956298090915
14315,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.013532639140302128
14316,UPLINK,2,0,CNTRL-RTS,0.013532681724131962
14317,DOWNLINK,0,"2,",CNTRL-CTS,0.013533561660432201
14318,UPLINK,2,0,DATA-ULDATA,0.013533561660432201
14319,DOWNLINK,0,"2,",CNTRL-ACK,0.013535293252061879
14412,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.013620165104028446
14413,UPLINK,2,0,CNTRL-RTS,0.01362020768785828
14414,DOWNLINK,0,"2,",CNTRL-CTS,0.013621087624158519
14415,UPLINK,2,0,DATA-ULDATA,0.013621087624158519
14416,DOWNLINK,0,"2,",CNTRL-ACK,0.013622819215788196
14453,DOWNLINK,0,"3,",CNTRL-CTA,0.013656029940470766
14454,UPLINK,3,0,CNTRL-RTS,0.013656046707669152
14455,DOWNLINK,0,"3,",CNTRL-CTS,0.013656952460600839
14456,UPLINK,3,0,DATA-ULDATA,0.013656952460600839
14457,DOWNLINK,0,"3,",CNTRL-ACK,0.013658684052230516
14460,DOWNLINK,0,"1,",CNTRL-CTA,0.013660529092490659
14461,UPLINK,1,0,CNTRL-RTS,0.01366058318457559
14462,DOWNLINK,0,"1,",CNTRL-CTS,0.013661451612620732
14463,UPLINK,1,0,DATA-ULDATA,0.013661451612620732
14464,DOWNLINK,0,"1,",CNTRL-ACK,0.013663183204250409
14511,DOWNLINK,0,"5,27,",CNTRL-CTA,0.013705619130233692
14512,UPLINK,27,0,CNTRL-RTS,0.013705651278730016
14513,DOWNLINK,0,"27,",CNTRL-CTS,0.013706541650363765
14514,UPLINK,27,0,DATA-ULDATA,0.013706541650363765
14515,DOWNLINK,0,"27,",CNTRL-ACK,0.013708273241993443
14527,DOWNLINK,0,"3,",CNTRL-CTA,0.013718420963424228
14528,UPLINK,3,0,CNTRL-RTS,0.013718437730622614
14529,DOWNLINK,0,"3,",CNTRL-CTS,0.013719343483554301
14530,UPLINK,3,0,DATA-ULDATA,0.013719343483554301
14531,DOWNLINK,0,"3,",CNTRL-ACK,0.013721075075183978
14651,DOWNLINK,0,"25,",CNTRL-CTA,0.013830854970662472
14652,UPLINK,25,0,CNTRL-RTS,0.013830894777388858
14653,DOWNLINK,0,"25,",CNTRL-CTS,0.013831777490792545
14654,UPLINK,25,0,DATA-ULDATA,0.013831777490792545
14655,DOWNLINK,0,"25,",CNTRL-ACK,0.013833509082422223
14831,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.013994950105184714
14832,UPLINK,11,0,CNTRL-RTS,0.01399500326544719
14833,DOWNLINK,0,"11,",CNTRL-CTS,0.013995872625314787
14834,UPLINK,11,0,DATA-ULDATA,0.013995872625314787
14835,DOWNLINK,0,"11,",CNTRL-ACK,0.013997604216944464
14858,DOWNLINK,0,"20,",CNTRL-CTA,0.014017899659806035
14859,UPLINK,20,0,CNTRL-RTS,0.014017937697000165
14860,DOWNLINK,0,"20,",CNTRL-CTS,0.014018822179936108
14861,UPLINK,20,0,DATA-ULDATA,0.014018822179936108
14862,DOWNLINK,0,"20,",CNTRL-ACK,0.014020553771565785
14863,DOWNLINK,0,"12,21,",CNTRL-CTA,0.014020553771565785
14864,UPLINK,12,0,CNTRL-RTS,0.014020584716326468
14865,DOWNLINK,0,"12,",CNTRL-CTS,0.014021476291695858
14866,UPLINK,12,0,DATA-ULDATA,0.014021476291695858
14867,DOWNLINK,0,"12,",CNTRL-ACK,0.014023207883325535
14894,DOWNLINK,0,"6,",CNTRL-CTA,0.014047193406707391
14895,UPLINK,6,0,CNTRL-RTS,0.014047215467068315
14896,DOWNLINK,0,"6,",CNTRL-CTS,0.014048115926837464
14897,UPLINK,6,0,DATA-ULDATA,0.014048115926837464
14898,DOWNLINK,0,"6,",CNTRL-ACK,0.014049847518467141
14971,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.01411626896783228
14972,UPLINK,10,0,CNTRL-RTS,0.014116290751421602
14973,DOWNLINK,0,"10,",CNTRL-CTS,0.014117191487962354
14974,UPLINK,10,0,DATA-ULDATA,0.014117191487962354
14975,DOWNLINK,0,"10,",CNTRL-ACK,0.014118923079592031
14980,DOWNLINK,0,"16,18,",CNTRL-CTA,0.014122613160112317
14981,UPLINK,18,0,CNTRL-RTS,0.01412266073884919
14982,DOWNLINK,0,"18,",CNTRL-CTS,0.01412353568024239
14983,UPLINK,18,0,DATA-ULDATA,0.01412353568024239
14984,DOWNLINK,0,"18,",CNTRL-ACK,0.014125267271872067
15018,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.014155710436164422
15019,UPLINK,17,0,CNTRL-RTS,0.014155758325620141
15020,DOWNLINK,0,"17,",CNTRL-CTS,0.014156632956294496
15021,UPLINK,17,0,DATA-ULDATA,0.014156632956294496
15022,DOWNLINK,0,"17,",CNTRL-ACK,0.014158364547924173
15033,DOWNLINK,0,"23,",CNTRL-CTA,0.014167589749224887
15034,UPLINK,23,0,CNTRL-RTS,0.014167644413388242
15035,DOWNLINK,0,"23,",CNTRL-CTS,0.01416851226935496
15036,UPLINK,23,0,DATA-ULDATA,0.01416851226935496
15037,DOWNLINK,0,"23,",CNTRL-ACK,0.014170243860984637
15116,DOWNLINK,0,"16,18,",CNTRL-CTA,0.014242200431130204
15117,UPLINK,18,0,CNTRL-RTS,0.014242248009867078
15118,DOWNLINK,0,"18,",CNTRL-CTS,0.014243122951260278
15119,UPLINK,18,0,DATA-ULDATA,0.014243122951260278
15120,DOWNLINK,0,"18,",CNTRL-ACK,0.014244854542889955
15121,DOWNLINK,0,"9,22,",CNTRL-CTA,0.014244854542889955
15122,UPLINK,9,0,CNTRL-RTS,0.014244888809609791
15123,DOWNLINK,0,"9,",CNTRL-CTS,0.014245777063020028
15124,UPLINK,9,0,DATA-ULDATA,0.014245777063020028
15125,DOWNLINK,0,"9,",CNTRL-ACK,0.014247508654649705
15150,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.014269649137771418
15151,UPLINK,8,0,CNTRL-RTS,0.01426970245422553
15152,DOWNLINK,0,"8,",CNTRL-CTS,0.014270571657901491
15153,UPLINK,8,0,DATA-ULDATA,0.014270571657901491
15154,DOWNLINK,0,"8,",CNTRL-ACK,0.014272303249531168
15193,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.01430735901447388
15194,UPLINK,2,0,CNTRL-RTS,0.014307401598303715
15195,DOWNLINK,0,"2,",CNTRL-CTS,0.014308281534603954
15196,UPLINK,2,0,DATA-ULDATA,0.014308281534603954
15197,DOWNLINK,0,"2,",CNTRL-ACK,0.014310013126233631
15332,DOWNLINK,0,"23,",CNTRL-CTA,0.014433630823663196
15333,UPLINK,23,0,CNTRL-RTS,0.014433685487826552
15334,DOWNLINK,0,"23,",CNTRL-CTS,0.01443455334379327
15335,UPLINK,23,0,DATA-ULDATA,0.01443455334379327
15336,DOWNLINK,0,"23,",CNTRL-ACK,0.014436284935422946
15439,DOWNLINK,0,"15,26,",CNTRL-CTA,0.014530381988690227
15440,UPLINK,26,0,CNTRL-RTS,0.014530394434714447
15441,DOWNLINK,0,"26,",CNTRL-CTS,0.0145313045088203
15442,UPLINK,26,0,DATA-ULDATA,0.0145313045088203
15443,DOWNLINK,0,"26,",CNTRL-ACK,0.014533036100449977
15474,DOWNLINK,0,"15,26,",CNTRL-CTA,0.014560711704352119
15475,UPLINK,26,0,CNTRL-RTS,0.014560724150376339
15476,DOWNLINK,0,"26,",CNTRL-CTS,0.014561634224482192
15477,UPLINK,26,0,DATA-ULDATA,0.014561634224482192
15478,DOWNLINK,0,"26,",CNTRL-ACK,0.014563365816111869
15488,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.014571668497282511
15489,UPLINK,2,0,CNTRL-RTS,0.014571711081112345
15490,DOWNLINK,0,"2,",CNTRL-CTS,0.014572591017412585
15491,UPLINK,2,0,DATA-ULDATA,0.014572591017412585
15492,DOWNLINK,0,"2,",CNTRL-ACK,0.014574322609042262
15618,DOWNLINK,0,"25,",CNTRL-CTA,0.014689637625301184
15619,UPLINK,25,0,CNTRL-RTS,0.01468967743202757
15620,DOWNLINK,0,"25,",CNTRL-CTS,0.014690560145431257
15621,UPLINK,25,0,DATA-ULDATA,0.014690560145431257
15622,DOWNLINK,0,"25,",CNTRL-ACK,0.014692291737060935
15742,DOWNLINK,0,"9,22,",CNTRL-CTA,0.014802071632539429
15743,UPLINK,9,0,CNTRL-RTS,0.014802105899259265
15744,DOWNLINK,0,"9,",CNTRL-CTS,0.014802994152669502
15745,UPLINK,9,0,DATA-ULDATA,0.014802994152669502
15746,DOWNLINK,0,"9,",CNTRL-ACK,0.014804725744299179
15792,DOWNLINK,0,"19,",CNTRL-CTA,0.014846239150152391
15793,UPLINK,19,0,CNTRL-RTS,0.014846278619771471
15794,DOWNLINK,0,"19,",CNTRL-CTS,0.014847161670282464
15795,UPLINK,19,0,DATA-ULDATA,0.014847161670282464
15796,DOWNLINK,0,"19,",CNTRL-ACK,0.014848893261912141
15825,DOWNLINK,0,"23,",CNTRL-CTA,0.01487472382555414
15826,UPLINK,23,0,CNTRL-RTS,0.014874778489717496
15827,DOWNLINK,0,"23,",CNTRL-CTS,0.014875646345684213
15828,UPLINK,23,0,DATA-ULDATA,0.014875646345684213
15829,DOWNLINK,0,"23,",CNTRL-ACK,0.01487737793731389
15846,DOWNLINK,0,"16,18,",CNTRL-CTA,0.014892138259395032
15847,UPLINK,16,0,CNTRL-RTS,0.014892181009608341
15848,DOWNLINK,0,"16,",CNTRL-CTS,0.014893060779525106
15849,UPLINK,16,0,DATA-ULDATA,0.014893060779525106
15850,DOWNLINK,0,"16,",CNTRL-ACK,0.014894792371154783
15876,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.014917855374406567
15877,UPLINK,8,0,CNTRL-RTS,0.014917908690860678
15878,DOWNLINK,0,"8,",CNTRL-CTS,0.01491877789453664
15879,UPLINK,8,0,DATA-ULDATA,0.01491877789453664
15880,DOWNLINK,0,"8,",CNTRL-ACK,0.014920509486166317
15935,DOWNLINK,0,"12,21,",CNTRL-CTA,0.014970325573190172
15936,UPLINK,21,0,CNTRL-RTS,0.014970349692411065
15937,DOWNLINK,0,"21,",CNTRL-CTS,0.014971248093320245
15938,UPLINK,21,0,DATA-ULDATA,0.014971248093320245
15939,DOWNLINK,0,"21,",CNTRL-ACK,0.014972979684949922
15954,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.014985894966770922
15955,UPLINK,14,0,CNTRL-RTS,0.01498594203564305
15956,DOWNLINK,0,"14,",CNTRL-CTS,0.014986817486900995
15957,UPLINK,14,0,DATA-ULDATA,0.014986817486900995
15958,DOWNLINK,0,"14,",CNTRL-ACK,0.014988549078530672
16012,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.015037442645424455
16013,UPLINK,8,0,CNTRL-RTS,0.015037495961878566
16014,DOWNLINK,0,"8,",CNTRL-CTS,0.015038365165554528
16015,UPLINK,8,0,DATA-ULDATA,0.015038365165554528
16016,DOWNLINK,0,"8,",CNTRL-ACK,0.015040096757184205
16026,DOWNLINK,0,"25,",CNTRL-CTA,0.015048399438354848
16027,UPLINK,25,0,CNTRL-RTS,0.015048439245081233
16028,DOWNLINK,0,"25,",CNTRL-CTS,0.01504932195848492
16029,UPLINK,25,0,DATA-ULDATA,0.01504932195848492
16030,DOWNLINK,0,"25,",CNTRL-ACK,0.015051053550114598
16082,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.015098102076748238
16083,UPLINK,10,0,CNTRL-RTS,0.01509812386033756
16084,DOWNLINK,0,"10,",CNTRL-CTS,0.015099024596878311
16085,UPLINK,10,0,DATA-ULDATA,0.015099024596878311
16086,DOWNLINK,0,"10,",CNTRL-ACK,0.015100756188507989
16110,DOWNLINK,0,"12,21,",CNTRL-CTA,0.01512197415149963
16111,UPLINK,12,0,CNTRL-RTS,0.015122005096260313
16112,DOWNLINK,0,"12,",CNTRL-CTS,0.015122896671629703
16113,UPLINK,12,0,DATA-ULDATA,0.015122896671629703
16114,DOWNLINK,0,"12,",CNTRL-ACK,0.01512462826325938
16126,DOWNLINK,0,"16,18,",CNTRL-CTA,0.015134775984690166
16127,UPLINK,18,0,CNTRL-RTS,0.01513482356342704
16128,DOWNLINK,0,"18,",CNTRL-CTS,0.015135698504820239
16129,UPLINK,18,0,DATA-ULDATA,0.015135698504820239
16130,DOWNLINK,0,"18,",CNTRL-ACK,0.015137430096449916
16170,DOWNLINK,0,"3,",CNTRL-CTA,0.0151734083815227
16171,UPLINK,3,0,CNTRL-RTS,0.015173425148721087
16172,DOWNLINK,0,"3,",CNTRL-CTS,0.015174330901652773
16173,UPLINK,3,0,DATA-ULDATA,0.015174330901652773
16174,DOWNLINK,0,"3,",CNTRL-ACK,0.01517606249328245
16261,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.015255399224468589
16262,UPLINK,14,0,CNTRL-RTS,0.015255446293340717
16263,DOWNLINK,0,"14,",CNTRL-CTS,0.015256321744598662
16264,UPLINK,14,0,DATA-ULDATA,0.015256321744598662
16265,DOWNLINK,0,"14,",CNTRL-ACK,0.01525805333622834
16294,DOWNLINK,0,"9,22,",CNTRL-CTA,0.015283883899870338
16295,UPLINK,22,0,CNTRL-RTS,0.015283898386906603
16296,DOWNLINK,0,"22,",CNTRL-CTS,0.015284806420000411
16297,UPLINK,22,0,DATA-ULDATA,0.015284806420000411
16298,DOWNLINK,0,"22,",CNTRL-ACK,0.015286538011630088
16323,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.015308678494751801
16324,UPLINK,11,0,CNTRL-RTS,0.015308731655014276
16325,DOWNLINK,0,"11,",CNTRL-CTS,0.015309601014881874
16326,UPLINK,11,0,DATA-ULDATA,0.015309601014881874
16327,DOWNLINK,0,"11,",CNTRL-ACK,0.015311332606511551
16348,DOWNLINK,0,"19,",CNTRL-CTA,0.015329783009112979
16349,UPLINK,19,0,CNTRL-RTS,0.015329822478732059
16350,DOWNLINK,0,"19,",CNTRL-CTS,0.015330705529243052
16351,UPLINK,19,0,DATA-ULDATA,0.015330705529243052
16352,DOWNLINK,0,"19,",CNTRL-ACK,0.01533243712087273
16391,DOWNLINK,0,"15,26,",CNTRL-CTA,0.015367492885815442
16392,UPLINK,15,0,CNTRL-RTS,0.015367531983989328
16393,DOWNLINK,0,"15,",CNTRL-CTS,0.015368415405945515
16394,UPLINK,15,0,DATA-ULDATA,0.015368415405945515
16395,DOWNLINK,0,"15,",CNTRL-ACK,0.015370146997575192
16416,DOWNLINK,0,"23,",CNTRL-CTA,0.01538859740017662
16417,UPLINK,23,0,CNTRL-RTS,0.015388652064339975
16418,DOWNLINK,0,"23,",CNTRL-CTS,0.015389519920306693
16419,UPLINK,23,0,DATA-ULDATA,0.015389519920306693
16420,DOWNLINK,0,"23,",CNTRL-ACK,0.01539125151193637
16447,DOWNLINK,0,"4,",CNTRL-CTA,0.015415237035318226
16448,UPLINK,4,0,CNTRL-RTS,0.015415269471418625
16449,DOWNLINK,0,"4,",CNTRL-CTS,0.015416159555448299
16450,UPLINK,4,0,DATA-ULDATA,0.015416159555448299
16451,DOWNLINK,0,"4,",CNTRL-ACK,0.015417891147077976
16477,DOWNLINK,0,"25,",CNTRL-CTA,0.01544095415032976
16478,UPLINK,25,0,CNTRL-RTS,0.015440993957056146
16479,DOWNLINK,0,"25,",CNTRL-CTS,0.015441876670459834
16480,UPLINK,25,0,DATA-ULDATA,0.015441876670459834
16481,DOWNLINK,0,"25,",CNTRL-ACK,0.01544360826208951
16494,DOWNLINK,0,"20,",CNTRL-CTA,0.015454678503650367
16495,UPLINK,20,0,CNTRL-RTS,0.015454716540844498
16496,DOWNLINK,0,"20,",CNTRL-CTS,0.01545560102378044
16497,UPLINK,20,0,DATA-ULDATA,0.01545560102378044
16498,DOWNLINK,0,"20,",CNTRL-ACK,0.015457332615410118
16638,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.01558556291349004
16639,UPLINK,13,0,CNTRL-RTS,0.015585580963431702
16640,DOWNLINK,0,"13,",CNTRL-CTS,0.015586485433620113
16641,UPLINK,13,0,DATA-ULDATA,0.015586485433620113
16642,DOWNLINK,0,"13,",CNTRL-ACK,0.01558821702524979
16720,DOWNLINK,0,"12,21,",CNTRL-CTA,0.015659251075265286
16721,UPLINK,12,0,CNTRL-RTS,0.01565928202002597
16722,DOWNLINK,0,"12,",CNTRL-CTS,0.015660173595395357
16723,UPLINK,12,0,DATA-ULDATA,0.015660173595395357
16724,DOWNLINK,0,"12,",CNTRL-ACK,0.015661905187025035
16754,DOWNLINK,0,"20,",CNTRL-CTA,0.015688658270797105
16755,UPLINK,20,0,CNTRL-RTS,0.015688696307991235
16756,DOWNLINK,0,"20,",CNTRL-CTS,0.015689580790927176
16757,UPLINK,20,0,DATA-ULDATA,0.015689580790927176
16758,DOWNLINK,0,"20,",CNTRL-ACK,0.015691312382556853
16766,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.015697770023467353
16767,UPLINK,11,0,CNTRL-RTS,0.01569782318372983
16768,DOWNLINK,0,"11,",CNTRL-CTS,0.015698692543597424
16769,UPLINK,11,0,DATA-ULDATA,0.015698692543597424
16770,DOWNLINK,0,"11,",CNTRL-ACK,0.0157004241352271
16791,DOWNLINK,0,"19,",CNTRL-CTA,0.01571887453782853
16792,UPLINK,19,0,CNTRL-RTS,0.01571891400744761
16793,DOWNLINK,0,"19,",CNTRL-CTS,0.0157197970579586
16794,UPLINK,19,0,DATA-ULDATA,0.0157197970579586
16795,DOWNLINK,0,"19,",CNTRL-ACK,0.015721528649588278
16838,DOWNLINK,0,"5,27,",CNTRL-CTA,0.015760274495051275
16839,UPLINK,5,0,CNTRL-RTS,0.0157602887912845
16840,DOWNLINK,0,"5,",CNTRL-CTS,0.015761197015181347
16841,UPLINK,5,0,DATA-ULDATA,0.015761197015181347
16842,DOWNLINK,0,"5,",CNTRL-ACK,0.015762928606811024
16921,DOWNLINK,0,"23,",CNTRL-CTA,0.01583488517695659
16922,UPLINK,23,0,CNTRL-RTS,0.01583493984111995
16923,DOWNLINK,0,"23,",CNTRL-CTS,0.015835807697086663
16924,UPLINK,23,0,DATA-ULDATA,0.015835807697086663
16925,DOWNLINK,0,"23,",CNTRL-ACK,0.01583753928871634
16937,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.015847687010147125
16938,UPLINK,11,0,CNTRL-RTS,0.015847740170409602
16939,DOWNLINK,0,"11,",CNTRL-CTS,0.015848609530277197
16940,UPLINK,11,0,DATA-ULDATA,0.015848609530277197
16941,DOWNLINK,0,"11,",CNTRL-ACK,0.015850341121906874
16980,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.015885396886849586
16981,UPLINK,17,0,CNTRL-RTS,0.015885444776305307
16982,DOWNLINK,0,"17,",CNTRL-CTS,0.015886319406979658
16983,UPLINK,17,0,DATA-ULDATA,0.015886319406979658
16984,DOWNLINK,0,"17,",CNTRL-ACK,0.015888050998609335
17012,DOWNLINK,0,"16,18,",CNTRL-CTA,0.015912959042121262
17013,UPLINK,18,0,CNTRL-RTS,0.01591300662085814
17014,DOWNLINK,0,"18,",CNTRL-CTS,0.015913881562251334
17015,UPLINK,18,0,DATA-ULDATA,0.015913881562251334
17016,DOWNLINK,0,"18,",CNTRL-ACK,0.01591561315388101
17087,DOWNLINK,0,"3,",CNTRL-CTA,0.015980189562986007
17088,UPLINK,3,0,CNTRL-RTS,0.015980206330184394
17089,DOWNLINK,0,"3,",CNTRL-CTS,0.01598111208311608
17090,UPLINK,3,0,DATA-ULDATA,0.01598111208311608
17091,DOWNLINK,0,"3,",CNTRL-ACK,0.015982843674745756
17131,DOWNLINK,0,"20,",CNTRL-CTA,0.01601882195981854
17132,UPLINK,20,0,CNTRL-RTS,0.01601885999701267
17133,DOWNLINK,0,"20,",CNTRL-CTS,0.01601974447994861
17134,UPLINK,20,0,DATA-ULDATA,0.01601974447994861
17135,DOWNLINK,0,"20,",CNTRL-ACK,0.016021476071578288
17145,DOWNLINK,0,"5,27,",CNTRL-CTA,0.01602977875274893
17146,UPLINK,5,0,CNTRL-RTS,0.016029793048982156
17147,DOWNLINK,0,"5,",CNTRL-CTS,0.016030701272879002
17148,UPLINK,5,0,DATA-ULDATA,0.016030701272879002
17149,DOWNLINK,0,"5,",CNTRL-ACK,0.01603243286450868
17155,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.016037045465159036
